zip_code,case_count,report_date
34602,43,2020-07-23
34604,63,2020-07-23
34606,206,2020-07-23
34607,58,2020-07-23
34608,247,2020-07-23
34609,308,2020-07-23
34610,97,2020-07-23
34613,128,2020-07-23
34614,38,2020-07-23
34637,222,2020-07-23
34638,324,2020-07-23
34639,282,2020-07-23
34652,293,2020-07-23
34653,362,2020-07-23
34654,247,2020-07-23
34655,430,2020-07-23
34661,5,2020-07-23
34667,347,2020-07-23
34668,438,2020-07-23
34669,124,2020-07-23
34677,237,2020-07-23
34681,14,2020-07-23
34683,278,2020-07-23
34684,336,2020-07-23
34685,173,2020-07-23
34688,86,2020-07-23
34689,318,2020-07-23
34690,130,2020-07-23
34691,217,2020-07-23
34695,183,2020-07-23
34698,352,2020-07-23
34705,20,2020-07-23
34711,609,2020-07-23
34714,252,2020-07-23
34715,177,2020-07-23
34731,59,2020-07-23
34734,68,2020-07-23
34736,258,2020-07-23
34737,29,2020-07-23
34739,0,2020-07-23
34739,5,2020-07-23
34741,1398,2020-07-23
34743,913,2020-07-23
34744,1422,2020-07-23
34746,912,2020-07-23
34747,302,2020-07-23
34748,440,2020-07-23
34753,136,2020-07-23
34756,73,2020-07-23
34758,686,2020-07-23
34759,6,2020-07-23
34759,486,2020-07-23
34760,11,2020-07-23
34761,854,2020-07-23
34762,11,2020-07-23
34769,395,2020-07-23
34771,246,2020-07-23
34772,402,2020-07-23
34773,34,2020-07-23
34785,148,2020-07-23
34786,624,2020-07-23
34787,0,2020-07-23
34787,987,2020-07-23
34788,127,2020-07-23
34797,17,2020-07-23
34945,61,2020-07-23
34946,81,2020-07-23
34947,248,2020-07-23
34949,15,2020-07-23
34950,503,2020-07-23
34951,118,2020-07-23
34952,503,2020-07-23
34953,868,2020-07-23
34956,876,2020-07-23
34957,153,2020-07-23
34972,474,2020-07-23
34972,0,2020-07-23
34974,0,2020-07-23
34974,287,2020-07-23
34981,52,2020-07-23
34982,399,2020-07-23
34983,552,2020-07-23
34984,149,2020-07-23
34986,246,2020-07-23
34987,162,2020-07-23
34990,327,2020-07-23
34990,0,2020-07-23
34994,581,2020-07-23
34996,122,2020-07-23
34997,985,2020-07-23
00043,0,2020-07-23
32815,0,2020-07-23
20601,313,2020-07-23
20602,327,2020-07-23
20603,351,2020-07-23
20607,146,2020-07-23
20613,187,2020-07-23
20616,58,2020-07-23
20619,50,2020-07-23
20622,227,2020-07-23
20623,38,2020-07-23
20634,57,2020-07-23
20636,35,2020-07-23
20637,40,2020-07-23
20639,98,2020-07-23
20640,74,2020-07-23
20646,214,2020-07-23
20650,50,2020-07-23
20653,187,2020-07-23
20656,8,2020-07-23
20657,99,2020-07-23
20659,125,2020-07-23
20662,24,2020-07-23
20664,23,2020-07-23
20675,12,2020-07-23
20676,12,2020-07-23
20677,17,2020-07-23
20678,93,2020-07-23
20685,29,2020-07-23
20688,11,2020-07-23
20689,15,2020-07-23
20692,10,2020-07-23
20695,116,2020-07-23
20705,803,2020-07-23
20706,1399,2020-07-23
20707,798,2020-07-23
20708,671,2020-07-23
20710,299,2020-07-23
20711,95,2020-07-23
20712,254,2020-07-23
20714,25,2020-07-23
20715,262,2020-07-23
20716,314,2020-07-23
20720,312,2020-07-23
20721,385,2020-07-23
20722,245,2020-07-23
20723,443,2020-07-23
20724,367,2020-07-23
20732,50,2020-07-23
20733,19,2020-07-23
20735,780,2020-07-23
20736,45,2020-07-23
20737,1001,2020-07-23
20740,419,2020-07-23
20743,708,2020-07-23
20744,879,2020-07-23
20745,621,2020-07-23
20746,455,2020-07-23
20747,706,2020-07-23
20748,657,2020-07-23
20751,14,2020-07-23
20754,39,2020-07-23
20755,17,2020-07-23
20759,33,2020-07-23
20762,10,2020-07-23
20763,39,2020-07-23
20764,23,2020-07-23
20769,152,2020-07-23
20770,451,2020-07-23
20772,621,2020-07-23
20774,666,2020-07-23
20776,20,2020-07-23
20777,16,2020-07-23
20778,11,2020-07-23
20781,409,2020-07-23
20782,1244,2020-07-23
20783,2509,2020-07-23
20784,1225,2020-07-23
20785,961,2020-07-23
20794,604,2020-07-23
20814,276,2020-07-23
20815,243,2020-07-23
20816,85,2020-07-23
20817,263,2020-07-23
20818,10,2020-07-23
20832,213,2020-07-23
20833,53,2020-07-23
20837,29,2020-07-23
20841,69,2020-07-23
20850,670,2020-07-23
20851,278,2020-07-23
20852,458,2020-07-23
20853,550,2020-07-23
20854,371,2020-07-23
20855,153,2020-07-23
20860,89,2020-07-23
20861,12,2020-07-23
20866,194,2020-07-23
20871,141,2020-07-23
20872,142,2020-07-23
20874,751,2020-07-23
20876,382,2020-07-23
20877,1057,2020-07-23
20878,516,2020-07-23
20879,489,2020-07-23
20882,120,2020-07-23
20886,689,2020-07-23
20889,9,2020-07-23
20895,223,2020-07-23
20901,699,2020-07-23
20902,1414,2020-07-23
20903,1018,2020-07-23
20904,1233,2020-07-23
20905,220,2020-07-23
20906,1855,2020-07-23
20910,555,2020-07-23
20912,523,2020-07-23
21001,145,2020-07-23
21009,186,2020-07-23
21012,178,2020-07-23
21013,10,2020-07-23
21014,240,2020-07-23
21015,119,2020-07-23
21017,39,2020-07-23
21029,81,2020-07-23
21030,353,2020-07-23
21032,82,2020-07-23
21034,15,2020-07-23
21035,40,2020-07-23
21036,16,2020-07-23
21037,241,2020-07-23
21040,230,2020-07-23
21042,213,2020-07-23
21043,451,2020-07-23
21044,426,2020-07-23
21045,554,2020-07-23
21046,132,2020-07-23
21047,44,2020-07-23
21048,49,2020-07-23
21050,191,2020-07-23
21053,16,2020-07-23
21054,130,2020-07-23
21057,33,2020-07-23
21060,425,2020-07-23
21061,685,2020-07-23
21074,60,2020-07-23
21075,383,2020-07-23
21076,215,2020-07-23
21078,74,2020-07-23
21082,8,2020-07-23
21084,42,2020-07-23
21085,112,2020-07-23
21087,32,2020-07-23
21090,93,2020-07-23
21093,298,2020-07-23
21102,93,2020-07-23
21104,27,2020-07-23
21108,113,2020-07-23
21111,14,2020-07-23
21113,236,2020-07-23
21114,173,2020-07-23
21117,697,2020-07-23
21120,23,2020-07-23
21122,394,2020-07-23
21128,121,2020-07-23
21131,31,2020-07-23
21132,14,2020-07-23
21133,589,2020-07-23
21136,398,2020-07-23
21140,11,2020-07-23
21144,307,2020-07-23
21146,152,2020-07-23
21152,27,2020-07-23
21154,19,2020-07-23
21157,274,2020-07-23
21158,141,2020-07-23
21161,33,2020-07-23
21162,46,2020-07-23
21163,40,2020-07-23
21201,174,2020-07-23
21202,400,2020-07-23
21204,245,2020-07-23
21205,344,2020-07-23
21206,864,2020-07-23
21207,800,2020-07-23
21208,597,2020-07-23
21209,193,2020-07-23
21210,32,2020-07-23
21211,118,2020-07-23
21212,275,2020-07-23
21213,445,2020-07-23
21214,202,2020-07-23
21215,981,2020-07-23
21216,348,2020-07-23
21217,409,2020-07-23
21218,549,2020-07-23
21219,78,2020-07-23
21220,571,2020-07-23
21221,544,2020-07-23
21222,839,2020-07-23
21223,379,2020-07-23
21224,1503,2020-07-23
21225,457,2020-07-23
21226,51,2020-07-23
21227,485,2020-07-23
21228,777,2020-07-23
21229,755,2020-07-23
21230,462,2020-07-23
21231,240,2020-07-23
21234,831,2020-07-23
21236,350,2020-07-23
21237,509,2020-07-23
21239,431,2020-07-23
21244,610,2020-07-23
21286,199,2020-07-23
21401,590,2020-07-23
21402,8,2020-07-23
21403,673,2020-07-23
21405,12,2020-07-23
21409,121,2020-07-23
21502,194,2020-07-23
21532,31,2020-07-23
21550,19,2020-07-23
21601,222,2020-07-23
21607,14,2020-07-23
21613,159,2020-07-23
21617,105,2020-07-23
21619,31,2020-07-23
21620,141,2020-07-23
21623,11,2020-07-23
21629,53,2020-07-23
21631,15,2020-07-23
21632,72,2020-07-23
21634,54,2020-07-23
21635,14,2020-07-23
21636,14,2020-07-23
21638,30,2020-07-23
21639,33,2020-07-23
21640,31,2020-07-23
21643,38,2020-07-23
21645,8,2020-07-23
21649,126,2020-07-23
21651,35,2020-07-23
21655,32,2020-07-23
21658,28,2020-07-23
21660,20,2020-07-23
21661,13,2020-07-23
21663,19,2020-07-23
21666,49,2020-07-23
21668,22,2020-07-23
21673,12,2020-07-23
21678,17,2020-07-23
21701,448,2020-07-23
21702,786,2020-07-23
21703,756,2020-07-23
21704,144,2020-07-23
21710,28,2020-07-23
21713,112,2020-07-23
21716,35,2020-07-23
21722,19,2020-07-23
21727,28,2020-07-23
21737,16,2020-07-23
21738,25,2020-07-23
21740,331,2020-07-23
21742,145,2020-07-23
21750,16,2020-07-23
21754,43,2020-07-23
21755,43,2020-07-23
21756,16,2020-07-23
21757,38,2020-07-23
21758,20,2020-07-23
21769,44,2020-07-23
21770,41,2020-07-23
21771,282,2020-07-23
21773,16,2020-07-23
21774,87,2020-07-23
21776,31,2020-07-23
21777,10,2020-07-23
21778,11,2020-07-23
21780,8,2020-07-23
21782,14,2020-07-23
21783,28,2020-07-23
21784,347,2020-07-23
21787,50,2020-07-23
21788,54,2020-07-23
21791,19,2020-07-23
21793,92,2020-07-23
21794,31,2020-07-23
21795,37,2020-07-23
21797,44,2020-07-23
21798,12,2020-07-23
21801,397,2020-07-23
21804,576,2020-07-23
21811,193,2020-07-23
21813,19,2020-07-23
21817,11,2020-07-23
21822,20,2020-07-23
21826,51,2020-07-23
21830,16,2020-07-23
21837,10,2020-07-23
21842,117,2020-07-23
21849,14,2020-07-23
21850,15,2020-07-23
21851,70,2020-07-23
21853,59,2020-07-23
21863,44,2020-07-23
21871,8,2020-07-23
21874,13,2020-07-23
21875,42,2020-07-23
21901,63,2020-07-23
21903,20,2020-07-23
21904,16,2020-07-23
21911,154,2020-07-23
21912,23,2020-07-23
21915,9,2020-07-23
21917,8,2020-07-23
21918,20,2020-07-23
21919,15,2020-07-23
21921,208,2020-07-23
27006,58,2020-07-23
27007,16,2020-07-23
27009,7,2020-07-23
27011,44,2020-07-23
27012,209,2020-07-23
27013,47,2020-07-23
27014,3,2020-07-23
27016,4,2020-07-23
27017,156,2020-07-23
27018,82,2020-07-23
27019,23,2020-07-23
27020,76,2020-07-23
27021,92,2020-07-23
27022,3,2020-07-23
27023,95,2020-07-23
27024,11,2020-07-23
27025,29,2020-07-23
27027,11,2020-07-23
27028,228,2020-07-23
27030,331,2020-07-23
27040,62,2020-07-23
27041,49,2020-07-23
27042,5,2020-07-23
27043,45,2020-07-23
27045,93,2020-07-23
27046,3,2020-07-23
27047,6,2020-07-23
27048,33,2020-07-23
27050,22,2020-07-23
27051,60,2020-07-23
27052,46,2020-07-23
27053,12,2020-07-23
27054,31,2020-07-23
27055,202,2020-07-23
27101,178,2020-07-23
27103,363,2020-07-23
27104,306,2020-07-23
27105,762,2020-07-23
27106,527,2020-07-23
27107,862,2020-07-23
27127,570,2020-07-23
27157,9,2020-07-23
27203,545,2020-07-23
27205,472,2020-07-23
27207,54,2020-07-23
27208,17,2020-07-23
27209,138,2020-07-23
27212,47,2020-07-23
27214,74,2020-07-23
27215,378,2020-07-23
27217,788,2020-07-23
27229,99,2020-07-23
27231,6,2020-07-23
27233,10,2020-07-23
27235,21,2020-07-23
27239,48,2020-07-23
27242,16,2020-07-23
27243,42,2020-07-23
27244,53,2020-07-23
27248,36,2020-07-23
27249,74,2020-07-23
27252,10,2020-07-23
27253,323,2020-07-23
27258,67,2020-07-23
27260,328,2020-07-23
27262,227,2020-07-23
27263,181,2020-07-23
27265,341,2020-07-23
27268,1,2020-07-23
27278,194,2020-07-23
27281,27,2020-07-23
27282,80,2020-07-23
27283,19,2020-07-23
27284,390,2020-07-23
27288,107,2020-07-23
27291,1,2020-07-23
27292,420,2020-07-23
27295,344,2020-07-23
27298,91,2020-07-23
27299,40,2020-07-23
27301,61,2020-07-23
27302,250,2020-07-23
27305,25,2020-07-23
27306,56,2020-07-23
27310,31,2020-07-23
27311,9,2020-07-23
27312,143,2020-07-23
27313,93,2020-07-23
27314,5,2020-07-23
27315,5,2020-07-23
27316,151,2020-07-23
27317,181,2020-07-23
27320,167,2020-07-23
27325,119,2020-07-23
27326,23,2020-07-23
27330,681,2020-07-23
27332,406,2020-07-23
27341,39,2020-07-23
27343,4,2020-07-23
27344,728,2020-07-23
27349,26,2020-07-23
27350,41,2020-07-23
27355,35,2020-07-23
27356,43,2020-07-23
27357,55,2020-07-23
27358,118,2020-07-23
27360,438,2020-07-23
27370,96,2020-07-23
27371,115,2020-07-23
27376,87,2020-07-23
27377,66,2020-07-23
27379,30,2020-07-23
27401,187,2020-07-23
27403,108,2020-07-23
27405,665,2020-07-23
27406,536,2020-07-23
27407,519,2020-07-23
27408,101,2020-07-23
27409,139,2020-07-23
27410,258,2020-07-23
27411,0,2020-07-23
27412,0,2020-07-23
27455,171,2020-07-23
27501,195,2020-07-23
27502,219,2020-07-23
27503,25,2020-07-23
27504,178,2020-07-23
27505,101,2020-07-23
27507,11,2020-07-23
27508,13,2020-07-23
27509,573,2020-07-23
27510,139,2020-07-23
27511,241,2020-07-23
27513,204,2020-07-23
27514,211,2020-07-23
27516,259,2020-07-23
27517,186,2020-07-23
27518,92,2020-07-23
27519,234,2020-07-23
27520,558,2020-07-23
27521,50,2020-07-23
27522,158,2020-07-23
27523,63,2020-07-23
27524,201,2020-07-23
27525,129,2020-07-23
27526,274,2020-07-23
27527,200,2020-07-23
27529,606,2020-07-23
27530,387,2020-07-23
27531,2,2020-07-23
27534,328,2020-07-23
27536,319,2020-07-23
27537,276,2020-07-23
27539,130,2020-07-23
27540,173,2020-07-23
27541,12,2020-07-23
27542,94,2020-07-23
27544,30,2020-07-23
27545,441,2020-07-23
27546,177,2020-07-23
27549,340,2020-07-23
27551,12,2020-07-23
27553,14,2020-07-23
27556,5,2020-07-23
27557,95,2020-07-23
27559,13,2020-07-23
27560,191,2020-07-23
27562,19,2020-07-23
27563,78,2020-07-23
27565,272,2020-07-23
27569,115,2020-07-23
27571,31,2020-07-23
27572,32,2020-07-23
27573,63,2020-07-23
27574,55,2020-07-23
27576,403,2020-07-23
27577,429,2020-07-23
27581,24,2020-07-23
27583,32,2020-07-23
27587,482,2020-07-23
27589,89,2020-07-23
27591,248,2020-07-23
27592,144,2020-07-23
27596,112,2020-07-23
27597,261,2020-07-23
27601,98,2020-07-23
27603,546,2020-07-23
27604,758,2020-07-23
27605,31,2020-07-23
27606,326,2020-07-23
27607,142,2020-07-23
27608,58,2020-07-23
27609,404,2020-07-23
27610,1622,2020-07-23
27612,237,2020-07-23
27613,220,2020-07-23
27614,167,2020-07-23
27615,337,2020-07-23
27616,703,2020-07-23
27617,123,2020-07-23
27701,484,2020-07-23
27703,1112,2020-07-23
27704,1092,2020-07-23
27705,913,2020-07-23
27707,765,2020-07-23
27708,1,2020-07-23
27709,14,2020-07-23
27712,267,2020-07-23
27713,495,2020-07-23
27801,133,2020-07-23
27803,126,2020-07-23
27804,231,2020-07-23
27805,23,2020-07-23
27806,6,2020-07-23
27807,109,2020-07-23
27808,13,2020-07-23
27809,56,2020-07-23
27810,14,2020-07-23
27812,26,2020-07-23
27813,5,2020-07-23
27814,8,2020-07-23
27816,21,2020-07-23
27817,31,2020-07-23
27818,10,2020-07-23
27820,28,2020-07-23
27822,93,2020-07-23
27823,62,2020-07-23
27824,8,2020-07-23
27826,0,2020-07-23
27828,49,2020-07-23
27829,6,2020-07-23
27830,33,2020-07-23
27831,34,2020-07-23
27832,40,2020-07-23
27834,537,2020-07-23
27837,38,2020-07-23
27839,15,2020-07-23
27840,12,2020-07-23
27842,8,2020-07-23
27843,10,2020-07-23
27844,35,2020-07-23
27845,8,2020-07-23
27846,9,2020-07-23
27847,4,2020-07-23
27849,5,2020-07-23
27850,33,2020-07-23
27851,71,2020-07-23
27852,25,2020-07-23
27855,49,2020-07-23
27856,98,2020-07-23
27857,28,2020-07-23
27858,337,2020-07-23
27860,13,2020-07-23
27862,1,2020-07-23
27863,93,2020-07-23
27864,66,2020-07-23
27865,8,2020-07-23
27866,11,2020-07-23
27869,58,2020-07-23
27870,235,2020-07-23
27871,41,2020-07-23
27874,23,2020-07-23
27875,0,2020-07-23
27876,10,2020-07-23
27880,45,2020-07-23
27882,101,2020-07-23
27883,38,2020-07-23
27884,5,2020-07-23
27885,24,2020-07-23
27886,210,2020-07-23
27888,30,2020-07-23
27889,145,2020-07-23
27890,35,2020-07-23
27891,22,2020-07-23
27892,112,2020-07-23
27893,701,2020-07-23
27896,227,2020-07-23
27897,37,2020-07-23
27909,270,2020-07-23
27910,149,2020-07-23
27915,9,2020-07-23
27916,1,2020-07-23
27917,1,2020-07-23
27919,1,2020-07-23
27920,23,2020-07-23
27921,25,2020-07-23
27922,4,2020-07-23
27923,1,2020-07-23
27924,30,2020-07-23
27925,80,2020-07-23
27926,5,2020-07-23
27927,3,2020-07-23
27928,27,2020-07-23
27929,1,2020-07-23
27932,67,2020-07-23
27935,8,2020-07-23
27936,7,2020-07-23
27937,13,2020-07-23
27938,3,2020-07-23
27939,9,2020-07-23
27941,2,2020-07-23
27942,2,2020-07-23
27943,6,2020-07-23
27944,43,2020-07-23
27946,3,2020-07-23
27947,2,2020-07-23
27948,58,2020-07-23
27949,19,2020-07-23
27950,3,2020-07-23
27953,4,2020-07-23
27954,14,2020-07-23
27957,19,2020-07-23
27958,29,2020-07-23
27959,8,2020-07-23
27960,0,2020-07-23
27962,34,2020-07-23
27964,0,2020-07-23
27965,0,2020-07-23
27966,2,2020-07-23
27970,33,2020-07-23
27973,4,2020-07-23
27974,3,2020-07-23
27976,18,2020-07-23
27979,2,2020-07-23
27980,8,2020-07-23
27981,5,2020-07-23
27983,82,2020-07-23
27986,26,2020-07-23
28001,343,2020-07-23
28006,6,2020-07-23
28012,219,2020-07-23
28016,104,2020-07-23
28018,26,2020-07-23
28020,5,2020-07-23
28021,103,2020-07-23
28023,100,2020-07-23
28025,558,2020-07-23
28027,730,2020-07-23
28031,307,2020-07-23
28032,35,2020-07-23
28033,24,2020-07-23
28034,185,2020-07-23
28036,153,2020-07-23
28037,136,2020-07-23
28040,37,2020-07-23
28043,176,2020-07-23
28052,593,2020-07-23
28054,528,2020-07-23
28056,356,2020-07-23
28071,26,2020-07-23
28073,42,2020-07-23
28075,178,2020-07-23
28077,2,2020-07-23
28078,475,2020-07-23
28079,300,2020-07-23
28080,44,2020-07-23
28081,287,2020-07-23
28083,273,2020-07-23
28086,200,2020-07-23
28088,33,2020-07-23
28090,44,2020-07-23
28091,19,2020-07-23
28092,304,2020-07-23
28097,44,2020-07-23
28098,27,2020-07-23
28103,111,2020-07-23
28104,241,2020-07-23
28105,487,2020-07-23
28107,74,2020-07-23
28110,705,2020-07-23
28112,469,2020-07-23
28114,57,2020-07-23
28115,255,2020-07-23
28117,307,2020-07-23
28119,40,2020-07-23
28120,200,2020-07-23
28124,53,2020-07-23
28125,13,2020-07-23
28127,138,2020-07-23
28128,75,2020-07-23
28129,49,2020-07-23
28133,24,2020-07-23
28134,190,2020-07-23
28135,42,2020-07-23
28137,25,2020-07-23
28138,75,2020-07-23
28139,178,2020-07-23
28144,401,2020-07-23
28146,247,2020-07-23
28147,563,2020-07-23
28150,248,2020-07-23
28152,220,2020-07-23
28159,40,2020-07-23
28160,53,2020-07-23
28163,28,2020-07-23
28164,104,2020-07-23
28166,55,2020-07-23
28167,16,2020-07-23
28168,69,2020-07-23
28170,135,2020-07-23
28173,440,2020-07-23
28174,136,2020-07-23
28202,236,2020-07-23
28203,293,2020-07-23
28204,137,2020-07-23
28205,1052,2020-07-23
28206,237,2020-07-23
28207,118,2020-07-23
28208,859,2020-07-23
28209,363,2020-07-23
28210,1016,2020-07-23
28211,349,2020-07-23
28212,1191,2020-07-23
28213,1082,2020-07-23
28214,752,2020-07-23
28215,1498,2020-07-23
28216,941,2020-07-23
28217,1215,2020-07-23
28223,0,2020-07-23
28226,443,2020-07-23
28227,1071,2020-07-23
28262,623,2020-07-23
28269,1087,2020-07-23
28270,222,2020-07-23
28273,881,2020-07-23
28277,574,2020-07-23
28278,367,2020-07-23
28301,210,2020-07-23
28303,153,2020-07-23
28304,266,2020-07-23
28305,34,2020-07-23
28306,275,2020-07-23
28307,24,2020-07-23
28308,0,2020-07-23
28310,47,2020-07-23
28311,208,2020-07-23
28312,100,2020-07-23
28314,364,2020-07-23
28315,98,2020-07-23
28318,32,2020-07-23
28320,45,2020-07-23
28323,26,2020-07-23
28326,124,2020-07-23
28327,99,2020-07-23
28328,750,2020-07-23
28333,291,2020-07-23
28334,270,2020-07-23
28337,148,2020-07-23
28338,43,2020-07-23
28339,66,2020-07-23
28340,251,2020-07-23
28341,184,2020-07-23
28343,3,2020-07-23
28344,60,2020-07-23
28345,108,2020-07-23
28347,19,2020-07-23
28348,257,2020-07-23
28349,154,2020-07-23
28351,24,2020-07-23
28352,149,2020-07-23
28356,23,2020-07-23
28357,30,2020-07-23
28358,508,2020-07-23
28360,222,2020-07-23
28363,9,2020-07-23
28364,146,2020-07-23
28365,474,2020-07-23
28366,101,2020-07-23
28369,25,2020-07-23
28371,76,2020-07-23
28372,96,2020-07-23
28373,20,2020-07-23
28374,146,2020-07-23
28376,463,2020-07-23
28377,240,2020-07-23
28379,237,2020-07-23
28382,72,2020-07-23
28383,124,2020-07-23
28384,290,2020-07-23
28385,24,2020-07-23
28386,170,2020-07-23
28387,96,2020-07-23
28390,124,2020-07-23
28391,25,2020-07-23
28392,27,2020-07-23
28393,50,2020-07-23
28394,24,2020-07-23
28395,19,2020-07-23
28396,22,2020-07-23
28398,282,2020-07-23
28399,45,2020-07-23
28401,267,2020-07-23
28403,406,2020-07-23
28405,272,2020-07-23
28409,243,2020-07-23
28411,242,2020-07-23
28412,310,2020-07-23
28420,49,2020-07-23
28421,14,2020-07-23
28422,71,2020-07-23
28423,30,2020-07-23
28425,138,2020-07-23
28428,73,2020-07-23
28429,47,2020-07-23
28430,23,2020-07-23
28431,94,2020-07-23
28432,19,2020-07-23
28433,33,2020-07-23
28434,12,2020-07-23
28435,16,2020-07-23
28436,20,2020-07-23
28438,18,2020-07-23
28439,28,2020-07-23
28441,52,2020-07-23
28442,30,2020-07-23
28443,136,2020-07-23
28444,83,2020-07-23
28445,39,2020-07-23
28447,67,2020-07-23
28448,7,2020-07-23
28449,10,2020-07-23
28450,39,2020-07-23
28451,269,2020-07-23
28452,13,2020-07-23
28453,231,2020-07-23
28454,4,2020-07-23
28455,10,2020-07-23
28456,38,2020-07-23
28457,138,2020-07-23
28458,233,2020-07-23
28460,52,2020-07-23
28461,70,2020-07-23
28462,110,2020-07-23
28463,180,2020-07-23
28464,71,2020-07-23
28465,30,2020-07-23
28466,279,2020-07-23
28467,103,2020-07-23
28468,38,2020-07-23
28469,71,2020-07-23
28470,131,2020-07-23
28472,205,2020-07-23
28478,74,2020-07-23
28479,38,2020-07-23
28480,39,2020-07-23
28501,109,2020-07-23
28504,188,2020-07-23
28508,94,2020-07-23
28510,4,2020-07-23
28511,2,2020-07-23
28512,8,2020-07-23
28513,66,2020-07-23
28515,12,2020-07-23
28516,20,2020-07-23
28518,95,2020-07-23
28521,33,2020-07-23
28523,6,2020-07-23
28525,25,2020-07-23
28526,8,2020-07-23
28527,2,2020-07-23
28528,0,2020-07-23
28529,17,2020-07-23
28530,61,2020-07-23
28531,1,2020-07-23
28532,61,2020-07-23
28538,28,2020-07-23
28539,57,2020-07-23
28540,133,2020-07-23
28542,41,2020-07-23
28543,12,2020-07-23
28544,15,2020-07-23
28545,2,2020-07-23
28546,151,2020-07-23
28547,44,2020-07-23
28551,158,2020-07-23
28553,1,2020-07-23
28555,14,2020-07-23
28556,0,2020-07-23
28557,25,2020-07-23
28560,166,2020-07-23
28562,269,2020-07-23
28570,72,2020-07-23
28571,8,2020-07-23
28572,59,2020-07-23
28573,6,2020-07-23
28574,69,2020-07-23
28577,4,2020-07-23
28578,181,2020-07-23
28579,6,2020-07-23
28580,173,2020-07-23
28582,4,2020-07-23
28584,31,2020-07-23
28585,27,2020-07-23
28586,57,2020-07-23
28590,172,2020-07-23
28594,17,2020-07-23
28601,576,2020-07-23
28602,319,2020-07-23
28604,21,2020-07-23
28605,11,2020-07-23
28606,17,2020-07-23
28607,138,2020-07-23
28609,44,2020-07-23
28610,89,2020-07-23
28611,10,2020-07-23
28612,109,2020-07-23
28613,267,2020-07-23
28615,2,2020-07-23
28617,6,2020-07-23
28618,6,2020-07-23
28621,122,2020-07-23
28622,7,2020-07-23
28623,16,2020-07-23
28624,24,2020-07-23
28625,318,2020-07-23
28626,6,2020-07-23
28627,5,2020-07-23
28630,231,2020-07-23
28631,16,2020-07-23
28634,50,2020-07-23
28635,16,2020-07-23
28636,35,2020-07-23
28637,16,2020-07-23
28638,132,2020-07-23
28640,11,2020-07-23
28642,39,2020-07-23
28643,6,2020-07-23
28644,4,2020-07-23
28645,471,2020-07-23
28649,3,2020-07-23
28650,100,2020-07-23
28651,63,2020-07-23
28654,34,2020-07-23
28655,1076,2020-07-23
28657,11,2020-07-23
28658,284,2020-07-23
28659,283,2020-07-23
28660,17,2020-07-23
28663,1,2020-07-23
28665,14,2020-07-23
28669,18,2020-07-23
28670,13,2020-07-23
28673,21,2020-07-23
28675,27,2020-07-23
28676,10,2020-07-23
28677,360,2020-07-23
28678,31,2020-07-23
28679,2,2020-07-23
28681,157,2020-07-23
28682,5,2020-07-23
28683,7,2020-07-23
28684,3,2020-07-23
28685,7,2020-07-23
28689,12,2020-07-23
28690,67,2020-07-23
28692,18,2020-07-23
28693,8,2020-07-23
28694,25,2020-07-23
28697,159,2020-07-23
28698,6,2020-07-23
28701,8,2020-07-23
28702,1,2020-07-23
28704,164,2020-07-23
28705,14,2020-07-23
28708,0,2020-07-23
28709,3,2020-07-23
28711,39,2020-07-23
28712,58,2020-07-23
28713,27,2020-07-23
28714,57,2020-07-23
28715,150,2020-07-23
28716,64,2020-07-23
28717,35,2020-07-23
28718,1,2020-07-23
28719,62,2020-07-23
28721,31,2020-07-23
28722,29,2020-07-23
28723,95,2020-07-23
28726,62,2020-07-23
28729,9,2020-07-23
28730,16,2020-07-23
28731,157,2020-07-23
28732,64,2020-07-23
28734,308,2020-07-23
28736,10,2020-07-23
28739,85,2020-07-23
28740,9,2020-07-23
28741,67,2020-07-23
28742,6,2020-07-23
28743,3,2020-07-23
28745,3,2020-07-23
28746,4,2020-07-23
28747,2,2020-07-23
28748,47,2020-07-23
28751,16,2020-07-23
28752,316,2020-07-23
28753,17,2020-07-23
28754,11,2020-07-23
28756,24,2020-07-23
28759,39,2020-07-23
28761,72,2020-07-23
28762,40,2020-07-23
28763,21,2020-07-23
28766,3,2020-07-23
28768,35,2020-07-23
28771,14,2020-07-23
28772,1,2020-07-23
28773,29,2020-07-23
28774,7,2020-07-23
28777,63,2020-07-23
28778,44,2020-07-23
28779,102,2020-07-23
28781,0,2020-07-23
28782,41,2020-07-23
28783,20,2020-07-23
28785,17,2020-07-23
28786,64,2020-07-23
28787,65,2020-07-23
28789,27,2020-07-23
28790,20,2020-07-23
28791,169,2020-07-23
28792,558,2020-07-23
28801,60,2020-07-23
28803,145,2020-07-23
28804,71,2020-07-23
28805,68,2020-07-23
28806,364,2020-07-23
28901,28,2020-07-23
28902,8,2020-07-23
28904,36,2020-07-23
28905,15,2020-07-23
28906,104,2020-07-23
28909,3,2020-07-23
27533,453,2020-07-23
15522,25,2020-07-23
15530,5,2020-07-23
15531,6,2020-07-23
15533,0,2020-07-23
15534,0,2020-07-23
15535,0,2020-07-23
15537,34,2020-07-23
15538,0,2020-07-23
15542,6,2020-07-23
15546,0,2020-07-23
15550,0,2020-07-23
15552,8,2020-07-23
15554,5,2020-07-23
15555,0,2020-07-23
15562,0,2020-07-23
15563,7,2020-07-23
15564,0,2020-07-23
15705,0,2020-07-23
15714,5,2020-07-23
15720,0,2020-07-23
